Stage3_Outlay_Type,Outlay_Amount,Stage4_Function,VizSideOutlays,percent of outlays,Rank_Stage3_Outlays,Rank_Stage4_Functions,Link,t,sigmoid,curve
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-3.25,0.0373268873441,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-3.0,0.0474258731776,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-2.75,0.060086650174,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-2.5,0.0758581800212,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-2.25,0.0953494648991,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-2.0,0.119202922022,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-1.75,0.148047198032,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-1.5,0.182425523806,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-1.25,0.222700138825,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-1.0,0.26894142137,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-0.75,0.320821300825,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-0.5,0.377540668798,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-0.25,0.437823499114,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,0.0,0.5,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,0.25,0.562176500886,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,0.5,0.622459331202,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,0.75,0.679178699175,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,1.0,0.73105857863,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,1.25,0.777299861175,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,1.5,0.817574476194,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,1.75,0.851952801968,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,2.0,0.880797077978,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,2.25,0.904650535101,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,2.5,0.924141819979,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,2.75,0.939913349826,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,3.0,0.952574126822,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,3.25,0.962673112656,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,3.5,0.970687769249,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,3.75,0.97702263009,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,4.0,0.982013790038,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,4.25,0.985936372957,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,4.5,0.989013057369,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,4.75,0.991422514586,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,5.0,0.993307149076,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,5.25,0.994779874306,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,5.5,0.995929862284,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,5.75,0.996827317158,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,6.0,0.997527376843,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-6.0,0.00247262315663,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-5.75,0.00317268284249,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-5.5,0.0040701377159,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-5.25,0.00522012569356,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-5.0,0.00669285092428,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-4.75,0.00857748541371,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-4.5,0.0109869426306,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-4.25,0.0140636270432,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-4.0,0.0179862099621,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-3.75,0.02297736991,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-3.5,0.0293122307514,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-3.25,0.0373268873441,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-3.0,0.0474258731776,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-2.75,0.060086650174,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-2.5,0.0758581800212,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-2.25,0.0953494648991,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-2.0,0.119202922022,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-1.75,0.148047198032,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-1.5,0.182425523806,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-1.25,0.222700138825,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-1.0,0.26894142137,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-0.75,0.320821300825,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-0.5,0.377540668798,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,-0.25,0.437823499114,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,0.0,0.5,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,0.25,0.562176500886,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,0.5,0.622459331202,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,0.75,0.679178699175,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,1.0,0.73105857863,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,1.25,0.777299861175,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,1.5,0.817574476194,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,1.75,0.851952801968,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,2.0,0.880797077978,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,2.25,0.904650535101,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,2.5,0.924141819979,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,2.75,0.939913349826,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,3.0,0.952574126822,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,3.25,0.962673112656,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,3.5,0.970687769249,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,3.75,0.97702263009,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,4.0,0.982013790038,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,4.25,0.985936372957,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,4.5,0.989013057369,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,4.75,0.991422514586,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,5.0,0.993307149076,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,5.25,0.994779874306,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,5.5,0.995929862284,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,5.75,0.996827317158,20.0
Outlay,3452000000,General Government,Function,0.01049731485254496,20,20,link,6.0,0.997527376843,20.0
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-6.0,0.00247262315663,18.9975273768
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-5.75,0.00317268284249,18.9968273172
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-5.5,0.0040701377159,18.9959298623
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-5.25,0.00522012569356,18.9947798743
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-5.0,0.00669285092428,18.9933071491
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-4.75,0.00857748541371,18.9914225146
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-4.5,0.0109869426306,18.9890130574
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-4.25,0.0140636270432,18.985936373
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-4.0,0.0179862099621,18.98201379
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-3.75,0.02297736991,18.9770226301
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-3.5,0.0293122307514,18.9706877692
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-3.25,0.0373268873441,18.9626731127
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-3.0,0.0474258731776,18.9525741268
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-2.75,0.060086650174,18.9399133498
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-2.5,0.0758581800212,18.92414182
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-2.25,0.0953494648991,18.9046505351
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-2.0,0.119202922022,18.880797078
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-1.75,0.148047198032,18.851952802
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-1.5,0.182425523806,18.8175744762
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-1.25,0.222700138825,18.7772998612
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-1.0,0.26894142137,18.7310585786
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-0.75,0.320821300825,18.6791786992
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-0.5,0.377540668798,18.6224593312
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-0.25,0.437823499114,18.5621765009
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,0.0,0.5,18.5
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,0.25,0.562176500886,18.4378234991
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,0.5,0.622459331202,18.3775406688
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,0.75,0.679178699175,18.3208213008
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,1.0,0.73105857863,18.2689414214
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,1.25,0.777299861175,18.2227001388
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,1.5,0.817574476194,18.1824255238
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,1.75,0.851952801968,18.148047198
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,2.0,0.880797077978,18.119202922
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,2.25,0.904650535101,18.0953494649
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,2.5,0.924141819979,18.07585818
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,2.75,0.939913349826,18.0600866502
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,3.0,0.952574126822,18.0474258732
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,3.25,0.962673112656,18.0373268873
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,3.5,0.970687769249,18.0293122308
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,3.75,0.97702263009,18.0229773699
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,4.0,0.982013790038,18.01798621
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,4.25,0.985936372957,18.014063627
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,4.5,0.989013057369,18.0109869426
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,4.75,0.991422514586,18.0085774854
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,5.0,0.993307149076,18.0066928509
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,5.25,0.994779874306,18.0052201257
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,5.5,0.995929862284,18.0040701377
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,5.75,0.996827317158,18.0031726828
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,6.0,0.997527376843,18.0024726232
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-6.0,0.00247262315663,18.9975273768
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-5.75,0.00317268284249,18.9968273172
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-5.5,0.0040701377159,18.9959298623
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-5.25,0.00522012569356,18.9947798743
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-5.0,0.00669285092428,18.9933071491
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-4.75,0.00857748541371,18.9914225146
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-4.5,0.0109869426306,18.9890130574
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-4.25,0.0140636270432,18.985936373
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-4.0,0.0179862099621,18.98201379
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-3.75,0.02297736991,18.9770226301
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-3.5,0.0293122307514,18.9706877692
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-3.25,0.0373268873441,18.9626731127
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-3.0,0.0474258731776,18.9525741268
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-2.75,0.060086650174,18.9399133498
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-2.5,0.0758581800212,18.92414182
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-2.25,0.0953494648991,18.9046505351
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-2.0,0.119202922022,18.880797078
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-1.75,0.148047198032,18.851952802
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-1.5,0.182425523806,18.8175744762
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-1.25,0.222700138825,18.7772998612
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-1.0,0.26894142137,18.7310585786
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-0.75,0.320821300825,18.6791786992
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-0.5,0.377540668798,18.6224593312
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,-0.25,0.437823499114,18.5621765009
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,0.0,0.5,18.5
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,0.25,0.562176500886,18.4378234991
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,0.5,0.622459331202,18.3775406688
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,0.75,0.679178699175,18.3208213008
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,1.0,0.73105857863,18.2689414214
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,1.25,0.777299861175,18.2227001388
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,1.5,0.817574476194,18.1824255238
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,1.75,0.851952801968,18.148047198
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,2.0,0.880797077978,18.119202922
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,2.25,0.904650535101,18.0953494649
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,2.5,0.924141819979,18.07585818
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,2.75,0.939913349826,18.0600866502
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,3.0,0.952574126822,18.0474258732
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,3.25,0.962673112656,18.0373268873
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,3.5,0.970687769249,18.0293122308
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,3.75,0.97702263009,18.0229773699
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,4.0,0.982013790038,18.01798621
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,4.25,0.985936372957,18.014063627
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,4.5,0.989013057369,18.0109869426
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,4.75,0.991422514586,18.0085774854
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,5.0,0.993307149076,18.0066928509
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,5.25,0.994779874306,18.0052201257
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,5.5,0.995929862284,18.0040701377
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,5.75,0.996827317158,18.0031726828
Outlay,3302000000,International Affairs,Function,0.010041174288268673,19,18,link,6.0,0.997527376843,18.0024726232
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-6.0,0.00247262315663,17.9950547537
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-5.75,0.00317268284249,17.9936546343
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-5.5,0.0040701377159,17.9918597246
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-5.25,0.00522012569356,17.9895597486
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-5.0,0.00669285092428,17.9866142982
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-4.75,0.00857748541371,17.9828450292
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-4.5,0.0109869426306,17.9780261147
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-4.25,0.0140636270432,17.9718727459
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-4.0,0.0179862099621,17.9640275801
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-3.75,0.02297736991,17.9540452602
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-3.5,0.0293122307514,17.9413755385
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-3.25,0.0373268873441,17.9253462253
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-3.0,0.0474258731776,17.9051482536
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-2.75,0.060086650174,17.8798266997
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-2.5,0.0758581800212,17.84828364
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-2.25,0.0953494648991,17.8093010702
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-2.0,0.119202922022,17.761594156
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-1.75,0.148047198032,17.7039056039
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-1.5,0.182425523806,17.6351489524
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-1.25,0.222700138825,17.5545997223
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-1.0,0.26894142137,17.4621171573
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-0.75,0.320821300825,17.3583573984
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-0.5,0.377540668798,17.2449186624
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-0.25,0.437823499114,17.1243530018
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,0.0,0.5,17.0
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,0.25,0.562176500886,16.8756469982
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,0.5,0.622459331202,16.7550813376
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,0.75,0.679178699175,16.6416426016
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,1.0,0.73105857863,16.5378828427
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,1.25,0.777299861175,16.4454002777
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,1.5,0.817574476194,16.3648510476
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,1.75,0.851952801968,16.2960943961
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,2.0,0.880797077978,16.238405844
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,2.25,0.904650535101,16.1906989298
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,2.5,0.924141819979,16.15171636
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,2.75,0.939913349826,16.1201733003
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,3.0,0.952574126822,16.0948517464
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,3.25,0.962673112656,16.0746537747
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,3.5,0.970687769249,16.0586244615
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,3.75,0.97702263009,16.0459547398
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,4.0,0.982013790038,16.0359724199
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,4.25,0.985936372957,16.0281272541
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,4.5,0.989013057369,16.0219738853
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,4.75,0.991422514586,16.0171549708
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,5.0,0.993307149076,16.0133857018
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,5.25,0.994779874306,16.0104402514
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,5.5,0.995929862284,16.0081402754
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,5.75,0.996827317158,16.0063453657
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,6.0,0.997527376843,16.0049452463
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-6.0,0.00247262315663,17.9950547537
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-5.75,0.00317268284249,17.9936546343
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-5.5,0.0040701377159,17.9918597246
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-5.25,0.00522012569356,17.9895597486
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-5.0,0.00669285092428,17.9866142982
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-4.75,0.00857748541371,17.9828450292
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-4.5,0.0109869426306,17.9780261147
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-4.25,0.0140636270432,17.9718727459
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-4.0,0.0179862099621,17.9640275801
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-3.75,0.02297736991,17.9540452602
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-3.5,0.0293122307514,17.9413755385
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-3.25,0.0373268873441,17.9253462253
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-3.0,0.0474258731776,17.9051482536
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-2.75,0.060086650174,17.8798266997
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-2.5,0.0758581800212,17.84828364
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-2.25,0.0953494648991,17.8093010702
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-2.0,0.119202922022,17.761594156
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-1.75,0.148047198032,17.7039056039
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-1.5,0.182425523806,17.6351489524
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-1.25,0.222700138825,17.5545997223
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-1.0,0.26894142137,17.4621171573
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-0.75,0.320821300825,17.3583573984
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-0.5,0.377540668798,17.2449186624
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,-0.25,0.437823499114,17.1243530018
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,0.0,0.5,17.0
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,0.25,0.562176500886,16.8756469982
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,0.5,0.622459331202,16.7550813376
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,0.75,0.679178699175,16.6416426016
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,1.0,0.73105857863,16.5378828427
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,1.25,0.777299861175,16.4454002777
Outlay,2538000000,Natural Resources and Environment,Function,0.007717898347554783,18,16,link,1.5,0.817574476194,16.3648510476
